ID,label
TEST_3670,사실형-긍정-현재-확실
TEST_3671,사실형-긍정-과거-확실
TEST_3672,사실형-긍정-현재-확실
TEST_3673,사실형-긍정-미래-확실
TEST_3674,사실형-긍정-과거-확실
TEST_3675,사실형-긍정-과거-확실
TEST_3676,사실형-긍정-미래-불확실
TEST_3677,사실형-긍정-과거-확실
TEST_3678,사실형-긍정-현재-확실
TEST_3679,사실형-긍정-미래-확실
TEST_3680,사실형-긍정-과거-확실
TEST_3681,추론형-긍정-현재-확실
TEST_3682,사실형-긍정-과거-확실
TEST_3683,사실형-긍정-과거-확실
TEST_3684,사실형-긍정-현재-확실
TEST_3685,사실형-긍정-현재-확실
TEST_3686,사실형-긍정-과거-확실
TEST_3687,사실형-긍정-과거-확실
TEST_3688,사실형-긍정-현재-확실
TEST_3689,사실형-긍정-과거-확실
TEST_3690,사실형-긍정-과거-확실
TEST_3691,사실형-긍정-현재-확실
TEST_3692,사실형-긍정-과거-확실
TEST_3693,사실형-긍정-과거-확실
TEST_3694,사실형-긍정-과거-확실
TEST_3695,사실형-긍정-과거-확실
TEST_3696,사실형-긍정-과거-확실
TEST_3697,사실형-긍정-현재-확실
TEST_3698,사실형-긍정-현재-확실
TEST_3699,대화형-긍정-과거-확실
TEST_3700,추론형-긍정-현재-확실
TEST_3701,추론형-긍정-과거-확실
TEST_3702,사실형-긍정-과거-확실
TEST_3703,사실형-긍정-현재-확실
TEST_3704,추론형-긍정-현재-확실
TEST_3705,사실형-긍정-과거-확실
TEST_3706,사실형-긍정-미래-불확실
TEST_3707,사실형-긍정-미래-불확실
TEST_3708,사실형-긍정-현재-확실
TEST_3709,사실형-긍정-과거-확실
TEST_3710,사실형-긍정-현재-확실
TEST_3711,추론형-긍정-미래-불확실
TEST_3712,사실형-긍정-현재-확실
TEST_3713,사실형-긍정-과거-확실
TEST_3714,사실형-긍정-과거-확실
TEST_3715,사실형-긍정-과거-확실
TEST_3716,사실형-긍정-과거-확실
TEST_3717,대화형-긍정-과거-확실
TEST_3718,사실형-긍정-현재-확실
TEST_3719,사실형-긍정-현재-확실
TEST_3720,사실형-긍정-미래-불확실
TEST_3721,사실형-긍정-과거-확실
TEST_3722,사실형-긍정-현재-확실
TEST_3723,추론형-긍정-현재-확실
TEST_3724,사실형-긍정-과거-확실
TEST_3725,사실형-긍정-미래-확실
TEST_3726,사실형-긍정-과거-확실
TEST_3727,사실형-긍정-현재-확실
TEST_3728,사실형-부정-과거-확실
TEST_3729,사실형-긍정-과거-확실
TEST_3730,추론형-긍정-미래-불확실
TEST_3731,사실형-긍정-현재-확실
TEST_3732,사실형-긍정-현재-확실
TEST_3733,사실형-긍정-과거-확실
TEST_3734,사실형-긍정-현재-확실
TEST_3735,사실형-부정-과거-확실
TEST_3736,사실형-긍정-과거-확실
TEST_3737,사실형-긍정-현재-확실
TEST_3738,사실형-긍정-미래-확실
TEST_3739,추론형-부정-현재-확실
TEST_3740,사실형-긍정-현재-확실
TEST_3741,사실형-긍정-과거-확실
TEST_3742,추론형-긍정-현재-확실
TEST_3743,사실형-긍정-과거-확실
TEST_3744,사실형-긍정-과거-확실
TEST_3745,사실형-긍정-현재-확실
TEST_3746,사실형-긍정-과거-확실
TEST_3747,사실형-긍정-과거-확실
TEST_3748,사실형-긍정-현재-확실
TEST_3749,사실형-긍정-과거-확실
TEST_3750,추론형-긍정-현재-확실
TEST_3751,사실형-긍정-과거-확실
TEST_3752,사실형-긍정-현재-확실
TEST_3753,사실형-긍정-과거-확실
TEST_3754,사실형-긍정-과거-확실
TEST_3755,사실형-긍정-과거-확실
TEST_3756,사실형-긍정-현재-불확실
TEST_3757,추론형-긍정-현재-확실
TEST_3758,추론형-긍정-미래-확실
TEST_3759,사실형-긍정-과거-확실
TEST_3760,추론형-긍정-현재-확실
TEST_3761,사실형-긍정-과거-확실
TEST_3762,사실형-긍정-현재-확실
TEST_3763,사실형-긍정-과거-확실
TEST_3764,사실형-긍정-과거-확실
TEST_3765,사실형-긍정-과거-확실
TEST_3766,추론형-긍정-현재-확실
TEST_3767,사실형-긍정-미래-불확실
TEST_3768,사실형-긍정-현재-확실
TEST_3769,사실형-긍정-과거-확실
TEST_3770,사실형-긍정-과거-확실
TEST_3771,사실형-긍정-현재-확실
TEST_3772,사실형-긍정-현재-확실
TEST_3773,사실형-긍정-현재-확실
TEST_3774,사실형-긍정-현재-확실
TEST_3775,사실형-긍정-과거-확실
TEST_3776,사실형-긍정-과거-확실
TEST_3777,사실형-긍정-과거-확실
TEST_3778,사실형-긍정-현재-확실
TEST_3779,사실형-긍정-과거-확실
TEST_3780,사실형-긍정-과거-확실
TEST_3781,사실형-긍정-현재-확실
TEST_3782,사실형-긍정-과거-확실
TEST_3783,사실형-긍정-현재-확실
TEST_3784,사실형-긍정-과거-확실
TEST_3785,추론형-긍정-과거-확실
TEST_3786,사실형-긍정-과거-확실
TEST_3787,사실형-긍정-과거-확실
TEST_3788,사실형-긍정-과거-확실
TEST_3789,사실형-긍정-과거-확실
TEST_3790,사실형-긍정-현재-확실
TEST_3791,예측형-긍정-미래-불확실
TEST_3792,추론형-긍정-현재-확실
TEST_3793,사실형-긍정-현재-확실
TEST_3794,사실형-긍정-과거-확실
TEST_3795,사실형-긍정-과거-확실
TEST_3796,사실형-긍정-미래-확실
TEST_3797,사실형-긍정-과거-확실
TEST_3798,사실형-긍정-현재-확실
TEST_3799,사실형-긍정-과거-확실
TEST_3800,사실형-긍정-과거-확실
TEST_3801,사실형-긍정-현재-확실
TEST_3802,사실형-긍정-현재-확실
TEST_3803,사실형-긍정-과거-확실
TEST_3804,사실형-긍정-현재-확실
TEST_3805,사실형-긍정-현재-확실
TEST_3806,추론형-긍정-미래-확실
TEST_3807,사실형-긍정-현재-확실
TEST_3808,사실형-긍정-과거-확실
TEST_3809,사실형-긍정-과거-확실
TEST_3810,추론형-긍정-미래-불확실
TEST_3811,사실형-긍정-과거-불확실
TEST_3812,사실형-긍정-현재-확실
TEST_3813,사실형-긍정-과거-확실
TEST_3814,사실형-긍정-과거-확실
TEST_3815,사실형-긍정-과거-확실
TEST_3816,사실형-긍정-현재-확실
TEST_3817,사실형-긍정-현재-확실
TEST_3818,사실형-긍정-과거-확실
TEST_3819,사실형-긍정-과거-확실
TEST_3820,사실형-긍정-과거-확실
TEST_3821,사실형-긍정-과거-확실
TEST_3822,사실형-긍정-과거-확실
TEST_3823,사실형-긍정-현재-확실
TEST_3824,사실형-긍정-과거-확실
TEST_3825,사실형-긍정-현재-확실
TEST_3826,사실형-긍정-현재-확실
TEST_3827,대화형-긍정-현재-불확실
TEST_3828,추론형-긍정-현재-확실
TEST_3829,사실형-긍정-현재-확실
TEST_3830,추론형-긍정-과거-확실
TEST_3831,사실형-긍정-현재-확실
TEST_3832,대화형-긍정-현재-확실
TEST_3833,사실형-긍정-현재-확실
TEST_3834,사실형-부정-현재-확실
TEST_3835,사실형-긍정-과거-확실
TEST_3836,사실형-긍정-현재-확실
TEST_3837,사실형-긍정-과거-확실
TEST_3838,사실형-긍정-과거-확실
TEST_3839,사실형-긍정-현재-확실
TEST_3840,사실형-긍정-과거-확실
TEST_3841,사실형-긍정-현재-확실
TEST_3842,추론형-긍정-현재-확실
TEST_3843,사실형-긍정-현재-확실
TEST_3844,사실형-긍정-과거-확실
TEST_3845,사실형-긍정-과거-확실
TEST_3846,사실형-긍정-현재-확실
TEST_3847,사실형-긍정-과거-확실
TEST_3848,사실형-긍정-과거-확실
TEST_3849,사실형-긍정-과거-확실
TEST_3850,사실형-긍정-현재-확실
TEST_3851,사실형-긍정-과거-확실
TEST_3852,사실형-긍정-과거-확실
TEST_3853,사실형-긍정-현재-확실
TEST_3854,사실형-긍정-과거-확실
TEST_3855,사실형-긍정-현재-확실
TEST_3856,사실형-긍정-과거-확실
TEST_3857,사실형-긍정-과거-확실
TEST_3858,사실형-긍정-과거-확실
TEST_3859,사실형-긍정-현재-확실
TEST_3860,사실형-긍정-과거-확실
TEST_3861,사실형-긍정-과거-확실
TEST_3862,사실형-긍정-현재-확실
TEST_3863,사실형-긍정-현재-확실
TEST_3864,사실형-긍정-현재-확실
TEST_3865,사실형-긍정-현재-확실
TEST_3866,사실형-긍정-현재-확실
TEST_3867,사실형-긍정-현재-확실
TEST_3868,사실형-긍정-과거-확실
TEST_3869,사실형-긍정-현재-확실
TEST_3870,사실형-부정-현재-확실
TEST_3871,사실형-긍정-과거-확실
TEST_3872,사실형-긍정-미래-확실
TEST_3873,사실형-긍정-과거-확실
TEST_3874,사실형-긍정-현재-확실
TEST_3875,사실형-긍정-과거-확실
TEST_3876,사실형-긍정-과거-확실
TEST_3877,대화형-긍정-현재-확실
TEST_3878,사실형-긍정-과거-확실
TEST_3879,사실형-긍정-과거-확실
TEST_3880,추론형-긍정-미래-불확실
TEST_3881,사실형-긍정-과거-확실
TEST_3882,사실형-긍정-현재-확실
TEST_3883,사실형-긍정-과거-확실
TEST_3884,사실형-긍정-현재-확실
TEST_3885,추론형-긍정-과거-확실
TEST_3886,대화형-긍정-현재-확실
TEST_3887,사실형-긍정-미래-확실
TEST_3888,사실형-긍정-현재-확실
TEST_3889,사실형-긍정-과거-확실
TEST_3890,사실형-긍정-현재-확실
TEST_3891,사실형-부정-현재-확실
TEST_3892,사실형-긍정-과거-확실
TEST_3893,사실형-긍정-현재-확실
TEST_3894,사실형-긍정-과거-확실
TEST_3895,사실형-긍정-과거-확실
TEST_3896,사실형-긍정-현재-확실
TEST_3897,추론형-긍정-과거-확실
TEST_3898,사실형-긍정-과거-확실
TEST_3899,사실형-긍정-현재-확실
TEST_3900,사실형-긍정-과거-확실
TEST_3901,사실형-긍정-과거-확실
TEST_3902,사실형-긍정-현재-확실
TEST_3903,추론형-긍정-현재-확실
TEST_3904,사실형-긍정-현재-확실
TEST_3905,사실형-긍정-미래-확실
TEST_3906,사실형-긍정-과거-확실
TEST_3907,사실형-긍정-과거-확실
TEST_3908,사실형-긍정-과거-확실
TEST_3909,사실형-긍정-미래-확실
TEST_3910,사실형-긍정-현재-확실
TEST_3911,추론형-긍정-현재-확실
TEST_3912,사실형-긍정-미래-불확실
TEST_3913,사실형-긍정-과거-확실
TEST_3914,사실형-긍정-과거-확실
TEST_3915,사실형-긍정-현재-확실
TEST_3916,사실형-긍정-과거-확실
TEST_3917,사실형-긍정-과거-확실
TEST_3918,사실형-긍정-현재-확실
TEST_3919,사실형-긍정-과거-확실
TEST_3920,사실형-부정-현재-확실
TEST_3921,사실형-긍정-과거-확실
TEST_3922,사실형-긍정-현재-확실
TEST_3923,대화형-부정-현재-확실
TEST_3924,사실형-긍정-현재-확실
TEST_3925,사실형-긍정-과거-확실
TEST_3926,사실형-긍정-현재-확실
TEST_3927,사실형-긍정-현재-확실
TEST_3928,사실형-긍정-과거-확실
TEST_3929,사실형-긍정-과거-확실
TEST_3930,사실형-긍정-과거-확실
TEST_3931,대화형-부정-현재-확실
TEST_3932,사실형-긍정-현재-확실
TEST_3933,사실형-긍정-과거-확실
TEST_3934,사실형-긍정-과거-확실
TEST_3935,사실형-긍정-과거-확실
TEST_3936,추론형-부정-현재-확실
TEST_3937,사실형-긍정-현재-확실
TEST_3938,사실형-긍정-현재-확실
TEST_3939,사실형-긍정-과거-확실
TEST_3940,사실형-긍정-현재-확실
TEST_3941,추론형-부정-현재-확실
TEST_3942,추론형-긍정-현재-확실
TEST_3943,사실형-긍정-현재-확실
TEST_3944,사실형-긍정-과거-확실
TEST_3945,사실형-긍정-현재-확실
TEST_3946,사실형-긍정-과거-확실
TEST_3947,사실형-긍정-과거-확실
TEST_3948,사실형-긍정-미래-불확실
TEST_3949,사실형-긍정-현재-확실
TEST_3950,사실형-긍정-과거-확실
TEST_3951,사실형-부정-현재-확실
TEST_3952,사실형-긍정-현재-확실
TEST_3953,사실형-긍정-현재-확실
TEST_3954,사실형-긍정-현재-확실
TEST_3955,사실형-긍정-과거-확실
TEST_3956,사실형-긍정-현재-확실
TEST_3957,사실형-긍정-과거-확실
TEST_3958,사실형-긍정-과거-확실
TEST_3959,사실형-긍정-현재-확실
TEST_3960,사실형-긍정-미래-불확실
TEST_3961,사실형-긍정-과거-확실
TEST_3962,사실형-긍정-과거-확실
TEST_3963,사실형-긍정-미래-불확실
TEST_3964,사실형-긍정-과거-확실
TEST_3965,사실형-긍정-현재-확실
TEST_3966,사실형-긍정-현재-확실
TEST_3967,사실형-긍정-과거-확실
TEST_3968,사실형-긍정-과거-확실
TEST_3969,사실형-부정-과거-확실
TEST_3970,추론형-긍정-현재-불확실
TEST_3971,사실형-긍정-과거-확실
TEST_3972,사실형-긍정-현재-확실
TEST_3973,사실형-긍정-현재-확실
TEST_3974,추론형-긍정-미래-확실
TEST_3975,사실형-긍정-과거-확실
TEST_3976,추론형-긍정-현재-확실
TEST_3977,사실형-긍정-과거-확실
TEST_3978,추론형-부정-현재-확실
TEST_3979,사실형-긍정-과거-확실
TEST_3980,대화형-긍정-과거-확실
TEST_3981,사실형-긍정-과거-확실
TEST_3982,대화형-미정-미래-불확실
TEST_3983,사실형-긍정-과거-확실
TEST_3984,추론형-긍정-과거-확실
TEST_3985,추론형-긍정-미래-불확실
TEST_3986,사실형-긍정-과거-확실
TEST_3987,사실형-긍정-과거-확실
TEST_3988,사실형-긍정-현재-확실
TEST_3989,사실형-긍정-현재-확실
TEST_3990,사실형-긍정-현재-확실
TEST_3991,사실형-긍정-미래-불확실
TEST_3992,사실형-긍정-과거-확실
TEST_3993,사실형-긍정-과거-확실
TEST_3994,사실형-긍정-현재-확실
TEST_3995,사실형-긍정-과거-확실
TEST_3996,사실형-긍정-미래-확실
TEST_3997,사실형-긍정-현재-확실
TEST_3998,사실형-긍정-과거-확실
TEST_3999,사실형-긍정-현재-확실
TEST_4000,추론형-긍정-현재-확실
TEST_4001,사실형-긍정-과거-확실
TEST_4002,사실형-긍정-과거-확실
TEST_4003,사실형-긍정-현재-확실
TEST_4004,사실형-긍정-과거-확실
TEST_4005,대화형-긍정-과거-확실
TEST_4006,추론형-긍정-현재-확실
TEST_4007,사실형-긍정-현재-확실
TEST_4008,추론형-긍정-미래-불확실
TEST_4009,사실형-긍정-과거-확실
TEST_4010,사실형-긍정-현재-확실
TEST_4011,대화형-긍정-미래-확실
TEST_4012,사실형-긍정-현재-확실
TEST_4013,사실형-긍정-과거-확실
TEST_4014,사실형-긍정-과거-확실
TEST_4015,사실형-긍정-현재-확실
TEST_4016,사실형-긍정-과거-확실
TEST_4017,사실형-긍정-현재-확실
TEST_4018,사실형-긍정-현재-확실
TEST_4019,사실형-긍정-현재-확실
TEST_4020,추론형-긍정-미래-불확실
TEST_4021,사실형-긍정-과거-확실
TEST_4022,사실형-긍정-과거-확실
TEST_4023,사실형-긍정-과거-확실
TEST_4024,사실형-긍정-과거-확실
TEST_4025,사실형-긍정-과거-확실
TEST_4026,추론형-부정-미래-불확실
TEST_4027,사실형-긍정-현재-확실
TEST_4028,사실형-부정-과거-확실
TEST_4029,사실형-긍정-과거-확실
TEST_4030,사실형-긍정-과거-확실
TEST_4031,사실형-긍정-현재-확실
TEST_4032,사실형-긍정-과거-확실
TEST_4033,사실형-긍정-현재-확실
TEST_4034,사실형-긍정-과거-확실
TEST_4035,사실형-긍정-현재-확실
TEST_4036,사실형-긍정-현재-확실
TEST_4037,사실형-긍정-현재-확실
TEST_4038,사실형-긍정-과거-확실
TEST_4039,사실형-긍정-현재-확실
TEST_4040,사실형-긍정-과거-확실
TEST_4041,사실형-긍정-과거-확실
TEST_4042,추론형-긍정-현재-확실
TEST_4043,사실형-긍정-과거-확실
TEST_4044,사실형-부정-현재-확실
TEST_4045,사실형-긍정-현재-확실
TEST_4046,사실형-긍정-과거-확실
TEST_4047,사실형-긍정-과거-확실
TEST_4048,사실형-긍정-과거-확실
TEST_4049,사실형-긍정-과거-확실
TEST_4050,사실형-긍정-과거-확실
TEST_4051,사실형-긍정-과거-확실
TEST_4052,추론형-긍정-현재-확실
TEST_4053,사실형-긍정-현재-확실
TEST_4054,사실형-긍정-현재-확실
TEST_4055,사실형-긍정-미래-확실
TEST_4056,사실형-긍정-과거-확실
TEST_4057,사실형-긍정-현재-확실
TEST_4058,사실형-긍정-현재-확실
TEST_4059,추론형-긍정-미래-확실
TEST_4060,사실형-긍정-과거-확실
TEST_4061,사실형-긍정-과거-확실
TEST_4062,사실형-긍정-현재-확실
TEST_4063,사실형-긍정-과거-확실
TEST_4064,사실형-긍정-과거-확실
TEST_4065,사실형-긍정-현재-확실
TEST_4066,사실형-긍정-현재-확실
TEST_4067,사실형-부정-현재-확실
TEST_4068,사실형-긍정-과거-확실
TEST_4069,사실형-긍정-과거-확실
TEST_4070,예측형-긍정-미래-불확실
TEST_4071,사실형-긍정-현재-확실
TEST_4072,사실형-긍정-과거-확실
TEST_4073,사실형-긍정-과거-확실
TEST_4074,사실형-긍정-현재-확실
TEST_4075,사실형-긍정-과거-확실
TEST_4076,사실형-긍정-과거-확실
TEST_4077,사실형-긍정-현재-확실
TEST_4078,사실형-긍정-현재-확실
TEST_4079,사실형-긍정-과거-확실
TEST_4080,사실형-긍정-과거-확실
TEST_4081,사실형-긍정-현재-확실
TEST_4082,대화형-긍정-현재-확실
TEST_4083,사실형-긍정-과거-확실
TEST_4084,사실형-긍정-미래-불확실
TEST_4085,사실형-긍정-과거-확실
TEST_4086,사실형-긍정-과거-확실
TEST_4087,사실형-긍정-과거-확실
TEST_4088,사실형-긍정-과거-확실
TEST_4089,사실형-긍정-과거-확실
TEST_4090,사실형-긍정-과거-확실
TEST_4091,사실형-긍정-과거-확실
TEST_4092,사실형-긍정-과거-확실
TEST_4093,사실형-긍정-과거-확실
TEST_4094,사실형-긍정-과거-확실
TEST_4095,사실형-긍정-현재-확실
TEST_4096,사실형-긍정-과거-확실
TEST_4097,사실형-긍정-미래-불확실
TEST_4098,추론형-긍정-미래-불확실
TEST_4099,사실형-긍정-과거-확실
TEST_4100,추론형-긍정-현재-확실
TEST_4101,사실형-긍정-현재-확실
TEST_4102,사실형-긍정-과거-확실
TEST_4103,추론형-긍정-현재-확실
TEST_4104,사실형-긍정-과거-확실
TEST_4105,추론형-부정-현재-확실
TEST_4106,추론형-긍정-현재-확실
TEST_4107,사실형-긍정-현재-확실
TEST_4108,사실형-긍정-과거-확실
TEST_4109,사실형-긍정-현재-확실
TEST_4110,사실형-긍정-과거-확실
TEST_4111,사실형-긍정-현재-확실
TEST_4112,사실형-긍정-현재-확실
TEST_4113,사실형-긍정-과거-확실
TEST_4114,대화형-긍정-현재-불확실
TEST_4115,사실형-긍정-과거-확실
TEST_4116,사실형-긍정-현재-확실
TEST_4117,사실형-긍정-미래-확실
TEST_4118,사실형-긍정-과거-확실
TEST_4119,사실형-긍정-현재-확실
TEST_4120,사실형-긍정-현재-확실
TEST_4121,사실형-긍정-과거-확실
TEST_4122,사실형-긍정-현재-확실
TEST_4123,사실형-긍정-현재-확실
TEST_4124,사실형-긍정-과거-확실
TEST_4125,사실형-긍정-과거-확실
TEST_4126,사실형-긍정-현재-확실
TEST_4127,사실형-긍정-현재-확실
TEST_4128,사실형-긍정-과거-확실
TEST_4129,사실형-긍정-현재-확실
TEST_4130,대화형-긍정-과거-확실
TEST_4131,사실형-긍정-현재-확실
TEST_4132,사실형-긍정-과거-확실
TEST_4133,사실형-긍정-현재-확실
TEST_4134,사실형-긍정-과거-확실
TEST_4135,사실형-긍정-현재-확실
TEST_4136,사실형-긍정-과거-확실
TEST_4137,대화형-긍정-현재-확실
TEST_4138,사실형-부정-현재-확실
TEST_4139,사실형-긍정-미래-확실
TEST_4140,사실형-부정-과거-확실
TEST_4141,추론형-긍정-미래-확실
TEST_4142,사실형-긍정-현재-확실
TEST_4143,사실형-긍정-과거-확실
TEST_4144,사실형-긍정-과거-확실
TEST_4145,사실형-긍정-과거-확실
TEST_4146,사실형-긍정-미래-확실
TEST_4147,사실형-긍정-과거-확실
TEST_4148,사실형-긍정-과거-확실
TEST_4149,사실형-긍정-과거-확실
TEST_4150,사실형-긍정-과거-확실
TEST_4151,추론형-긍정-현재-확실
TEST_4152,사실형-긍정-과거-확실
TEST_4153,사실형-긍정-현재-확실
TEST_4154,사실형-긍정-현재-확실
TEST_4155,사실형-긍정-현재-확실
TEST_4156,추론형-긍정-현재-확실
TEST_4157,사실형-긍정-현재-확실
TEST_4158,사실형-긍정-과거-확실
TEST_4159,대화형-긍정-현재-확실
TEST_4160,사실형-긍정-과거-확실
TEST_4161,사실형-긍정-과거-확실
TEST_4162,사실형-긍정-현재-확실
TEST_4163,사실형-긍정-과거-확실
TEST_4164,대화형-긍정-과거-확실
TEST_4165,사실형-긍정-과거-확실
TEST_4166,사실형-긍정-현재-확실
TEST_4167,사실형-긍정-과거-확실
TEST_4168,추론형-부정-현재-확실
TEST_4169,사실형-긍정-과거-확실
TEST_4170,사실형-긍정-과거-확실
TEST_4171,사실형-긍정-과거-확실
TEST_4172,사실형-긍정-과거-확실
TEST_4173,사실형-긍정-과거-확실
TEST_4174,사실형-긍정-과거-확실
TEST_4175,사실형-긍정-과거-확실
TEST_4176,사실형-긍정-과거-확실
TEST_4177,사실형-긍정-과거-확실
TEST_4178,사실형-긍정-과거-확실
TEST_4179,추론형-긍정-현재-불확실
TEST_4180,사실형-긍정-현재-확실
TEST_4181,사실형-긍정-현재-확실
TEST_4182,사실형-긍정-과거-확실
TEST_4183,사실형-긍정-현재-확실
TEST_4184,사실형-긍정-현재-확실
TEST_4185,사실형-긍정-과거-확실
TEST_4186,사실형-긍정-미래-확실
TEST_4187,사실형-긍정-현재-확실
TEST_4188,사실형-긍정-과거-확실
TEST_4189,사실형-긍정-현재-확실
TEST_4190,사실형-긍정-현재-확실
TEST_4191,사실형-긍정-과거-확실
TEST_4192,사실형-긍정-과거-확실
TEST_4193,사실형-긍정-미래-확실
TEST_4194,사실형-긍정-과거-확실
TEST_4195,사실형-긍정-과거-확실
TEST_4196,사실형-긍정-과거-확실
TEST_4197,사실형-긍정-과거-확실
TEST_4198,사실형-긍정-과거-확실
TEST_4199,사실형-긍정-과거-확실
TEST_4200,사실형-긍정-과거-확실
TEST_4201,사실형-긍정-현재-확실
TEST_4202,사실형-긍정-현재-확실
TEST_4203,사실형-긍정-과거-확실
TEST_4204,사실형-긍정-과거-확실
TEST_4205,사실형-긍정-현재-확실
TEST_4206,사실형-긍정-현재-확실
TEST_4207,사실형-긍정-과거-확실
TEST_4208,사실형-긍정-현재-확실
TEST_4209,사실형-부정-현재-확실
TEST_4210,사실형-긍정-현재-확실
TEST_4211,사실형-긍정-현재-확실
TEST_4212,사실형-긍정-현재-확실
TEST_4213,추론형-긍정-과거-확실
TEST_4214,사실형-긍정-과거-확실
TEST_4215,사실형-긍정-과거-확실
TEST_4216,사실형-긍정-현재-확실
TEST_4217,사실형-긍정-현재-확실
TEST_4218,사실형-긍정-과거-확실
TEST_4219,사실형-긍정-현재-확실
TEST_4220,사실형-긍정-과거-확실
TEST_4221,사실형-긍정-과거-확실
TEST_4222,추론형-긍정-현재-확실
TEST_4223,사실형-긍정-과거-확실
TEST_4224,사실형-긍정-현재-확실
TEST_4225,사실형-긍정-현재-확실
TEST_4226,사실형-긍정-과거-확실
TEST_4227,사실형-긍정-현재-확실
TEST_4228,예측형-긍정-미래-불확실
TEST_4229,사실형-긍정-현재-확실
TEST_4230,사실형-긍정-현재-확실
TEST_4231,사실형-긍정-과거-확실
TEST_4232,사실형-긍정-과거-확실
TEST_4233,사실형-긍정-과거-확실
TEST_4234,사실형-긍정-현재-확실
TEST_4235,사실형-긍정-과거-확실
TEST_4236,대화형-부정-현재-확실
TEST_4237,사실형-긍정-과거-확실
TEST_4238,사실형-긍정-현재-확실
TEST_4239,사실형-긍정-현재-확실
TEST_4240,사실형-긍정-과거-확실
TEST_4241,사실형-긍정-현재-확실
TEST_4242,사실형-긍정-현재-확실
TEST_4243,사실형-긍정-현재-확실
TEST_4244,사실형-긍정-현재-확실
TEST_4245,사실형-긍정-과거-확실
TEST_4246,추론형-긍정-과거-불확실
TEST_4247,사실형-긍정-과거-확실
TEST_4248,사실형-긍정-현재-확실
TEST_4249,사실형-긍정-과거-확실
TEST_4250,사실형-긍정-과거-확실
TEST_4251,추론형-긍정-미래-확실
TEST_4252,사실형-긍정-과거-확실
TEST_4253,사실형-긍정-현재-확실
TEST_4254,사실형-부정-현재-확실
TEST_4255,사실형-긍정-과거-확실
TEST_4256,사실형-긍정-현재-확실
TEST_4257,사실형-긍정-과거-확실
TEST_4258,사실형-긍정-현재-확실
TEST_4259,추론형-긍정-현재-확실
TEST_4260,사실형-긍정-현재-확실
TEST_4261,사실형-긍정-현재-확실
TEST_4262,사실형-긍정-현재-확실
TEST_4263,사실형-긍정-현재-확실
TEST_4264,사실형-긍정-과거-확실
TEST_4265,사실형-긍정-현재-확실
TEST_4266,사실형-긍정-과거-확실
TEST_4267,사실형-긍정-과거-확실
TEST_4268,사실형-긍정-과거-확실
TEST_4269,예측형-긍정-미래-불확실
TEST_4270,사실형-긍정-현재-확실
TEST_4271,추론형-긍정-현재-확실
TEST_4272,사실형-긍정-과거-확실
TEST_4273,사실형-긍정-현재-확실
TEST_4274,사실형-긍정-현재-확실
TEST_4275,사실형-긍정-과거-확실
TEST_4276,사실형-긍정-과거-확실
TEST_4277,사실형-긍정-과거-확실
TEST_4278,추론형-긍정-현재-확실
TEST_4279,사실형-긍정-과거-확실
TEST_4280,사실형-긍정-과거-확실
TEST_4281,추론형-긍정-미래-불확실
TEST_4282,사실형-긍정-과거-확실
TEST_4283,추론형-긍정-현재-확실
TEST_4284,사실형-긍정-과거-확실
TEST_4285,사실형-긍정-과거-확실
TEST_4286,사실형-긍정-현재-확실
TEST_4287,사실형-긍정-과거-확실
TEST_4288,사실형-긍정-과거-확실
TEST_4289,사실형-긍정-과거-확실
TEST_4290,사실형-긍정-과거-확실
TEST_4291,사실형-긍정-과거-확실
TEST_4292,사실형-긍정-과거-확실
TEST_4293,사실형-긍정-과거-확실
TEST_4294,사실형-긍정-과거-확실
TEST_4295,사실형-긍정-과거-확실
TEST_4296,사실형-긍정-과거-확실
TEST_4297,사실형-긍정-과거-확실
TEST_4298,사실형-긍정-미래-확실
TEST_4299,사실형-긍정-과거-확실
TEST_4300,사실형-긍정-과거-확실
TEST_4301,사실형-긍정-과거-확실
TEST_4302,사실형-긍정-현재-확실
TEST_4303,사실형-긍정-현재-확실
TEST_4304,사실형-긍정-현재-확실
TEST_4305,사실형-긍정-미래-확실
TEST_4306,사실형-긍정-현재-확실
TEST_4307,사실형-긍정-현재-확실
TEST_4308,추론형-긍정-미래-불확실
TEST_4309,사실형-긍정-현재-확실
TEST_4310,사실형-긍정-현재-확실
TEST_4311,사실형-긍정-현재-확실
TEST_4312,사실형-긍정-과거-확실
TEST_4313,추론형-부정-현재-확실
TEST_4314,사실형-긍정-과거-확실
TEST_4315,사실형-긍정-현재-확실
TEST_4316,사실형-긍정-현재-확실
TEST_4317,사실형-긍정-과거-확실
TEST_4318,사실형-긍정-과거-확실
TEST_4319,사실형-긍정-현재-확실
TEST_4320,대화형-긍정-현재-확실
TEST_4321,사실형-긍정-과거-확실
TEST_4322,사실형-긍정-미래-확실
TEST_4323,사실형-부정-현재-확실
TEST_4324,사실형-긍정-과거-확실
TEST_4325,대화형-긍정-현재-확실
TEST_4326,사실형-부정-현재-확실
TEST_4327,사실형-긍정-과거-확실
TEST_4328,사실형-긍정-현재-확실
TEST_4329,사실형-긍정-미래-확실
TEST_4330,사실형-긍정-과거-확실
TEST_4331,사실형-긍정-과거-확실
TEST_4332,사실형-긍정-현재-확실
TEST_4333,사실형-긍정-현재-확실
TEST_4334,사실형-긍정-현재-확실
TEST_4335,사실형-부정-현재-확실
